fetched_at,store,quantity
2026-07-16T07:00:51.878384+00:00,Portal Valdivia,3
2026-07-16T07:00:51.878384+00:00,Portal Ñuñoa,3
2026-07-16T08:00:51.979375+00:00,Alto Las Condes,3
2026-07-16T08:00:51.979375+00:00,Angamos,3
2026-07-16T08:00:51.979375+00:00,Bodega Internet,2
2026-07-16T08:00:51.979375+00:00,Concepción Centro,3
2026-07-16T08:00:51.979375+00:00,El Llano,2
2026-07-16T08:00:51.979375+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T08:00:51.979375+00:00,Huérfanos,3
2026-07-16T08:00:51.979375+00:00,MUT,2
2026-07-16T08:00:51.979375+00:00,MallPlaza Norte,3
2026-07-16T08:00:51.979375+00:00,Mallplaza Antofagasta,3
2026-07-16T08:00:51.979375+00:00,Mallplaza Oeste,3
2026-07-16T08:00:51.979375+00:00,Mallplaza Sur,3
2026-07-16T08:00:51.979375+00:00,Mallplaza Tobalaba,2
2026-07-16T08:00:51.979375+00:00,Mallplaza Trébol,2
2026-07-16T08:00:51.979375+00:00,Mallplaza Vespucio,3
2026-07-16T08:00:51.979375+00:00,Museo Destino Valparaíso,3
2026-07-16T08:00:51.979375+00:00,Parque Arauco,3
2026-07-16T08:00:51.979375+00:00,Patio Centro,3
2026-07-16T08:00:51.979375+00:00,Portal La Dehesa,3
2026-07-16T08:00:51.979375+00:00,Portal La Reina,3
2026-07-16T08:00:51.979375+00:00,Portal Temuco,3
2026-07-16T08:00:51.979375+00:00,Portal Valdivia,3
2026-07-16T08:00:51.979375+00:00,Portal Ñuñoa,3
2026-07-16T09:00:54.559418+00:00,Alto Las Condes,3
2026-07-16T09:00:54.559418+00:00,Angamos,3
2026-07-16T09:00:54.559418+00:00,Bodega Internet,2
2026-07-16T09:00:54.559418+00:00,Concepción Centro,3
2026-07-16T09:00:54.559418+00:00,El Llano,2
2026-07-16T09:00:54.559418+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T09:00:54.559418+00:00,Huérfanos,3
2026-07-16T09:00:54.559418+00:00,MUT,2
2026-07-16T09:00:54.559418+00:00,MallPlaza Norte,3
2026-07-16T09:00:54.559418+00:00,Mallplaza Antofagasta,3
2026-07-16T09:00:54.559418+00:00,Mallplaza Oeste,3
2026-07-16T09:00:54.559418+00:00,Mallplaza Sur,3
2026-07-16T09:00:54.559418+00:00,Mallplaza Tobalaba,2
2026-07-16T09:00:54.559418+00:00,Mallplaza Trébol,2
2026-07-16T09:00:54.559418+00:00,Mallplaza Vespucio,3
2026-07-16T09:00:54.559418+00:00,Museo Destino Valparaíso,3
2026-07-16T09:00:54.559418+00:00,Parque Arauco,3
2026-07-16T09:00:54.559418+00:00,Patio Centro,3
2026-07-16T09:00:54.559418+00:00,Portal La Dehesa,3
2026-07-16T09:00:54.559418+00:00,Portal La Reina,3
2026-07-16T09:00:54.559418+00:00,Portal Temuco,3
2026-07-16T09:00:54.559418+00:00,Portal Valdivia,3
2026-07-16T09:00:54.559418+00:00,Portal Ñuñoa,3
2026-07-16T09:31:58.655274+00:00,Alto Las Condes,3
2026-07-16T09:31:58.655274+00:00,Angamos,3
2026-07-16T09:31:58.655274+00:00,Bodega Internet,2
2026-07-16T09:31:58.655274+00:00,Concepción Centro,3
2026-07-16T09:31:58.655274+00:00,El Llano,2
2026-07-16T09:31:58.655274+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T09:31:58.655274+00:00,Huérfanos,3
2026-07-16T09:31:58.655274+00:00,MUT,2
2026-07-16T09:31:58.655274+00:00,MallPlaza Norte,3
2026-07-16T09:31:58.655274+00:00,Mallplaza Antofagasta,3
2026-07-16T09:31:58.655274+00:00,Mallplaza Oeste,3
2026-07-16T09:31:58.655274+00:00,Mallplaza Sur,3
2026-07-16T09:31:58.655274+00:00,Mallplaza Tobalaba,2
2026-07-16T09:31:58.655274+00:00,Mallplaza Trébol,2
2026-07-16T09:31:58.655274+00:00,Mallplaza Vespucio,3
2026-07-16T09:31:58.655274+00:00,Museo Destino Valparaíso,3
2026-07-16T09:31:58.655274+00:00,Parque Arauco,3
2026-07-16T09:31:58.655274+00:00,Patio Centro,3
2026-07-16T09:31:58.655274+00:00,Portal La Dehesa,3
2026-07-16T09:31:58.655274+00:00,Portal La Reina,3
2026-07-16T09:31:58.655274+00:00,Portal Temuco,3
2026-07-16T09:31:58.655274+00:00,Portal Valdivia,3
2026-07-16T09:31:58.655274+00:00,Portal Ñuñoa,3
2026-07-16T10:00:55.404755+00:00,Alto Las Condes,3
2026-07-16T10:00:55.404755+00:00,Angamos,3
2026-07-16T10:00:55.404755+00:00,Bodega Internet,2
2026-07-16T10:00:55.404755+00:00,Concepción Centro,3
2026-07-16T10:00:55.404755+00:00,El Llano,2
2026-07-16T10:00:55.404755+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T10:00:55.404755+00:00,Huérfanos,3
2026-07-16T10:00:55.404755+00:00,MUT,2
2026-07-16T10:00:55.404755+00:00,MallPlaza Norte,3
2026-07-16T10:00:55.404755+00:00,Mallplaza Antofagasta,3
2026-07-16T10:00:55.404755+00:00,Mallplaza Oeste,3
2026-07-16T10:00:55.404755+00:00,Mallplaza Sur,3
2026-07-16T10:00:55.404755+00:00,Mallplaza Tobalaba,2
2026-07-16T10:00:55.404755+00:00,Mallplaza Trébol,2
2026-07-16T10:00:55.404755+00:00,Mallplaza Vespucio,3
2026-07-16T10:00:55.404755+00:00,Museo Destino Valparaíso,3
2026-07-16T10:00:55.404755+00:00,Parque Arauco,3
2026-07-16T10:00:55.404755+00:00,Patio Centro,3
2026-07-16T10:00:55.404755+00:00,Portal La Dehesa,3
2026-07-16T10:00:55.404755+00:00,Portal La Reina,3
2026-07-16T10:00:55.404755+00:00,Portal Temuco,3
2026-07-16T10:00:55.404755+00:00,Portal Valdivia,3
2026-07-16T10:00:55.404755+00:00,Portal Ñuñoa,3
2026-07-16T11:00:58.443465+00:00,Alto Las Condes,3
2026-07-16T11:00:58.443465+00:00,Angamos,3
2026-07-16T11:00:58.443465+00:00,Bodega Internet,2
2026-07-16T11:00:58.443465+00:00,Concepción Centro,3
2026-07-16T11:00:58.443465+00:00,El Llano,2
2026-07-16T11:00:58.443465+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T11:00:58.443465+00:00,Huérfanos,3
2026-07-16T11:00:58.443465+00:00,MUT,2
2026-07-16T11:00:58.443465+00:00,MallPlaza Norte,3
2026-07-16T11:00:58.443465+00:00,Mallplaza Antofagasta,3
2026-07-16T11:00:58.443465+00:00,Mallplaza Oeste,3
2026-07-16T11:00:58.443465+00:00,Mallplaza Sur,3
2026-07-16T11:00:58.443465+00:00,Mallplaza Tobalaba,2
2026-07-16T11:00:58.443465+00:00,Mallplaza Trébol,2
2026-07-16T11:00:58.443465+00:00,Mallplaza Vespucio,3
2026-07-16T11:00:58.443465+00:00,Museo Destino Valparaíso,3
2026-07-16T11:00:58.443465+00:00,Parque Arauco,3
2026-07-16T11:00:58.443465+00:00,Patio Centro,3
2026-07-16T11:00:58.443465+00:00,Portal La Dehesa,3
2026-07-16T11:00:58.443465+00:00,Portal La Reina,3
2026-07-16T11:00:58.443465+00:00,Portal Temuco,3
2026-07-16T11:00:58.443465+00:00,Portal Valdivia,3
2026-07-16T11:00:58.443465+00:00,Portal Ñuñoa,3
2026-07-16T11:55:40.772814+00:00,Alto Las Condes,3
2026-07-16T11:55:40.772814+00:00,Angamos,3
2026-07-16T11:55:40.772814+00:00,Bodega Internet,2
2026-07-16T11:55:40.772814+00:00,Concepción Centro,3
2026-07-16T11:55:40.772814+00:00,El Llano,2
2026-07-16T11:55:40.772814+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T11:55:40.772814+00:00,Huérfanos,3
2026-07-16T11:55:40.772814+00:00,MUT,2
2026-07-16T11:55:40.772814+00:00,MallPlaza Norte,3
2026-07-16T11:55:40.772814+00:00,Mallplaza Antofagasta,3
2026-07-16T11:55:40.772814+00:00,Mallplaza Oeste,3
2026-07-16T11:55:40.772814+00:00,Mallplaza Sur,3
2026-07-16T11:55:40.772814+00:00,Mallplaza Tobalaba,2
2026-07-16T11:55:40.772814+00:00,Mallplaza Trébol,2
2026-07-16T11:55:40.772814+00:00,Mallplaza Vespucio,3
2026-07-16T11:55:40.772814+00:00,Museo Destino Valparaíso,3
2026-07-16T11:55:40.772814+00:00,Parque Arauco,3
2026-07-16T11:55:40.772814+00:00,Patio Centro,3
2026-07-16T11:55:40.772814+00:00,Portal La Dehesa,3
2026-07-16T11:55:40.772814+00:00,Portal La Reina,3
2026-07-16T11:55:40.772814+00:00,Portal Temuco,3
2026-07-16T11:55:40.772814+00:00,Portal Valdivia,3
2026-07-16T11:55:40.772814+00:00,Portal Ñuñoa,3
2026-07-16T12:00:51.610039+00:00,Alto Las Condes,3
2026-07-16T12:00:51.610039+00:00,Angamos,3
2026-07-16T12:00:51.610039+00:00,Bodega Internet,2
2026-07-16T12:00:51.610039+00:00,Concepción Centro,3
2026-07-16T12:00:51.610039+00:00,El Llano,2
2026-07-16T12:00:51.610039+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T12:00:51.610039+00:00,Huérfanos,3
2026-07-16T12:00:51.610039+00:00,MUT,2
2026-07-16T12:00:51.610039+00:00,MallPlaza Norte,3
2026-07-16T12:00:51.610039+00:00,Mallplaza Antofagasta,3
2026-07-16T12:00:51.610039+00:00,Mallplaza Oeste,3
2026-07-16T12:00:51.610039+00:00,Mallplaza Sur,3
2026-07-16T12:00:51.610039+00:00,Mallplaza Tobalaba,2
2026-07-16T12:00:51.610039+00:00,Mallplaza Trébol,2
2026-07-16T12:00:51.610039+00:00,Mallplaza Vespucio,3
2026-07-16T12:00:51.610039+00:00,Museo Destino Valparaíso,3
2026-07-16T12:00:51.610039+00:00,Parque Arauco,3
2026-07-16T12:00:51.610039+00:00,Patio Centro,3
2026-07-16T12:00:51.610039+00:00,Portal La Dehesa,3
2026-07-16T12:00:51.610039+00:00,Portal La Reina,3
2026-07-16T12:00:51.610039+00:00,Portal Temuco,3
2026-07-16T12:00:51.610039+00:00,Portal Valdivia,3
2026-07-16T12:00:51.610039+00:00,Portal Ñuñoa,3
2026-07-16T13:00:51.212258+00:00,Alto Las Condes,3
2026-07-16T13:00:51.212258+00:00,Angamos,3
2026-07-16T13:00:51.212258+00:00,Bodega Internet,2
2026-07-16T13:00:51.212258+00:00,Concepción Centro,3
2026-07-16T13:00:51.212258+00:00,El Llano,2
2026-07-16T13:00:51.212258+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T13:00:51.212258+00:00,Huérfanos,3
2026-07-16T13:00:51.212258+00:00,MUT,2
2026-07-16T13:00:51.212258+00:00,MallPlaza Norte,3
2026-07-16T13:00:51.212258+00:00,Mallplaza Antofagasta,3
2026-07-16T13:00:51.212258+00:00,Mallplaza Oeste,3
2026-07-16T13:00:51.212258+00:00,Mallplaza Sur,3
2026-07-16T13:00:51.212258+00:00,Mallplaza Tobalaba,2
2026-07-16T13:00:51.212258+00:00,Mallplaza Trébol,2
2026-07-16T13:00:51.212258+00:00,Mallplaza Vespucio,3
2026-07-16T13:00:51.212258+00:00,Museo Destino Valparaíso,3
2026-07-16T13:00:51.212258+00:00,Parque Arauco,3
2026-07-16T13:00:51.212258+00:00,Patio Centro,3
2026-07-16T13:00:51.212258+00:00,Portal La Dehesa,3
2026-07-16T13:00:51.212258+00:00,Portal La Reina,3
2026-07-16T13:00:51.212258+00:00,Portal Temuco,3
2026-07-16T13:00:51.212258+00:00,Portal Valdivia,3
2026-07-16T13:00:51.212258+00:00,Portal Ñuñoa,3
2026-07-16T14:00:55.294775+00:00,Alto Las Condes,3
2026-07-16T14:00:55.294775+00:00,Angamos,3
2026-07-16T14:00:55.294775+00:00,Bodega Internet,2
2026-07-16T14:00:55.294775+00:00,Concepción Centro,3
2026-07-16T14:00:55.294775+00:00,El Llano,2
2026-07-16T14:00:55.294775+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T14:00:55.294775+00:00,Huérfanos,3
2026-07-16T14:00:55.294775+00:00,MUT,2
2026-07-16T14:00:55.294775+00:00,MallPlaza Norte,3
2026-07-16T14:00:55.294775+00:00,Mallplaza Antofagasta,3
2026-07-16T14:00:55.294775+00:00,Mallplaza Oeste,3
2026-07-16T14:00:55.294775+00:00,Mallplaza Sur,3
2026-07-16T14:00:55.294775+00:00,Mallplaza Tobalaba,2
2026-07-16T14:00:55.294775+00:00,Mallplaza Trébol,2
2026-07-16T14:00:55.294775+00:00,Mallplaza Vespucio,3
2026-07-16T14:00:55.294775+00:00,Museo Destino Valparaíso,3
2026-07-16T14:00:55.294775+00:00,Parque Arauco,3
2026-07-16T14:00:55.294775+00:00,Patio Centro,3
2026-07-16T14:00:55.294775+00:00,Portal La Dehesa,3
2026-07-16T14:00:55.294775+00:00,Portal La Reina,3
2026-07-16T14:00:55.294775+00:00,Portal Temuco,3
2026-07-16T14:00:55.294775+00:00,Portal Valdivia,3
2026-07-16T14:00:55.294775+00:00,Portal Ñuñoa,3
2026-07-16T14:26:47.029188+00:00,Alto Las Condes,3
2026-07-16T14:26:47.029188+00:00,Angamos,3
2026-07-16T14:26:47.029188+00:00,Bodega Internet,2
2026-07-16T14:26:47.029188+00:00,Concepción Centro,3
2026-07-16T14:26:47.029188+00:00,El Llano,2
2026-07-16T14:26:47.029188+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T14:26:47.029188+00:00,Huérfanos,3
2026-07-16T14:26:47.029188+00:00,MUT,2
2026-07-16T14:26:47.029188+00:00,MallPlaza Norte,3
2026-07-16T14:26:47.029188+00:00,Mallplaza Antofagasta,3
2026-07-16T14:26:47.029188+00:00,Mallplaza Oeste,3
2026-07-16T14:26:47.029188+00:00,Mallplaza Sur,3
2026-07-16T14:26:47.029188+00:00,Mallplaza Tobalaba,2
2026-07-16T14:26:47.029188+00:00,Mallplaza Trébol,2
2026-07-16T14:26:47.029188+00:00,Mallplaza Vespucio,3
2026-07-16T14:26:47.029188+00:00,Museo Destino Valparaíso,3
2026-07-16T14:26:47.029188+00:00,Parque Arauco,3
2026-07-16T14:26:47.029188+00:00,Patio Centro,3
2026-07-16T14:26:47.029188+00:00,Portal La Dehesa,3
2026-07-16T14:26:47.029188+00:00,Portal La Reina,3
2026-07-16T14:26:47.029188+00:00,Portal Temuco,3
2026-07-16T14:26:47.029188+00:00,Portal Valdivia,3
2026-07-16T14:26:47.029188+00:00,Portal Ñuñoa,3
2026-07-16T15:00:45.202310+00:00,Alto Las Condes,3
2026-07-16T15:00:45.202310+00:00,Angamos,3
2026-07-16T15:00:45.202310+00:00,Bodega Internet,2
2026-07-16T15:00:45.202310+00:00,Concepción Centro,3
2026-07-16T15:00:45.202310+00:00,El Llano,2
2026-07-16T15:00:45.202310+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T15:00:45.202310+00:00,Huérfanos,3
2026-07-16T15:00:45.202310+00:00,MUT,2
2026-07-16T15:00:45.202310+00:00,MallPlaza Norte,3
2026-07-16T15:00:45.202310+00:00,Mallplaza Antofagasta,3
2026-07-16T15:00:45.202310+00:00,Mallplaza Oeste,3
2026-07-16T15:00:45.202310+00:00,Mallplaza Sur,3
2026-07-16T15:00:45.202310+00:00,Mallplaza Tobalaba,2
2026-07-16T15:00:45.202310+00:00,Mallplaza Trébol,2
2026-07-16T15:00:45.202310+00:00,Mallplaza Vespucio,3
2026-07-16T15:00:45.202310+00:00,Museo Destino Valparaíso,3
2026-07-16T15:00:45.202310+00:00,Parque Arauco,3
2026-07-16T15:00:45.202310+00:00,Patio Centro,3
2026-07-16T15:00:45.202310+00:00,Portal La Dehesa,3
2026-07-16T15:00:45.202310+00:00,Portal La Reina,3
2026-07-16T15:00:45.202310+00:00,Portal Temuco,3
2026-07-16T15:00:45.202310+00:00,Portal Valdivia,3
2026-07-16T15:00:45.202310+00:00,Portal Ñuñoa,3
2026-07-16T16:00:36.912824+00:00,Alto Las Condes,3
2026-07-16T16:00:36.912824+00:00,Angamos,3
2026-07-16T16:00:36.912824+00:00,Bodega Internet,2
2026-07-16T16:00:36.912824+00:00,Concepción Centro,3
2026-07-16T16:00:36.912824+00:00,El Llano,2
2026-07-16T16:00:36.912824+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T16:00:36.912824+00:00,Huérfanos,3
2026-07-16T16:00:36.912824+00:00,MUT,2
2026-07-16T16:00:36.912824+00:00,MallPlaza Norte,3
2026-07-16T16:00:36.912824+00:00,Mallplaza Antofagasta,3
2026-07-16T16:00:36.912824+00:00,Mallplaza Oeste,3
2026-07-16T16:00:36.912824+00:00,Mallplaza Sur,3
2026-07-16T16:00:36.912824+00:00,Mallplaza Tobalaba,2
2026-07-16T16:00:36.912824+00:00,Mallplaza Trébol,2
2026-07-16T16:00:36.912824+00:00,Mallplaza Vespucio,3
2026-07-16T16:00:36.912824+00:00,Museo Destino Valparaíso,3
2026-07-16T16:00:36.912824+00:00,Parque Arauco,3
2026-07-16T16:00:36.912824+00:00,Patio Centro,3
2026-07-16T16:00:36.912824+00:00,Portal La Dehesa,3
2026-07-16T16:00:36.912824+00:00,Portal La Reina,3
2026-07-16T16:00:36.912824+00:00,Portal Temuco,3
2026-07-16T16:00:36.912824+00:00,Portal Valdivia,3
2026-07-16T16:00:36.912824+00:00,Portal Ñuñoa,3
2026-07-16T16:44:13.565883+00:00,Alto Las Condes,3
2026-07-16T16:44:13.565883+00:00,Angamos,3
2026-07-16T16:44:13.565883+00:00,Bodega Internet,2
2026-07-16T16:44:13.565883+00:00,Concepción Centro,3
2026-07-16T16:44:13.565883+00:00,El Llano,2
2026-07-16T16:44:13.565883+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T16:44:13.565883+00:00,Huérfanos,3
2026-07-16T16:44:13.565883+00:00,MUT,2
2026-07-16T16:44:13.565883+00:00,MallPlaza Norte,3
2026-07-16T16:44:13.565883+00:00,Mallplaza Antofagasta,3
2026-07-16T16:44:13.565883+00:00,Mallplaza Oeste,3
2026-07-16T16:44:13.565883+00:00,Mallplaza Sur,3
2026-07-16T16:44:13.565883+00:00,Mallplaza Tobalaba,2
2026-07-16T16:44:13.565883+00:00,Mallplaza Trébol,2
2026-07-16T16:44:13.565883+00:00,Mallplaza Vespucio,3
2026-07-16T16:44:13.565883+00:00,Museo Destino Valparaíso,3
2026-07-16T16:44:13.565883+00:00,Parque Arauco,3
2026-07-16T16:44:13.565883+00:00,Patio Centro,3
2026-07-16T16:44:13.565883+00:00,Portal La Dehesa,3
2026-07-16T16:44:13.565883+00:00,Portal La Reina,3
2026-07-16T16:44:13.565883+00:00,Portal Temuco,3
2026-07-16T16:44:13.565883+00:00,Portal Valdivia,3
2026-07-16T16:44:13.565883+00:00,Portal Ñuñoa,3
2026-07-16T17:00:45.422826+00:00,Alto Las Condes,3
2026-07-16T17:00:45.422826+00:00,Angamos,3
2026-07-16T17:00:45.422826+00:00,Bodega Internet,2
2026-07-16T17:00:45.422826+00:00,Concepción Centro,3
2026-07-16T17:00:45.422826+00:00,El Llano,2
2026-07-16T17:00:45.422826+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T17:00:45.422826+00:00,Huérfanos,3
2026-07-16T17:00:45.422826+00:00,MUT,2
2026-07-16T17:00:45.422826+00:00,MallPlaza Norte,3
2026-07-16T17:00:45.422826+00:00,Mallplaza Antofagasta,3
2026-07-16T17:00:45.422826+00:00,Mallplaza Oeste,3
2026-07-16T17:00:45.422826+00:00,Mallplaza Sur,3
2026-07-16T17:00:45.422826+00:00,Mallplaza Tobalaba,2
2026-07-16T17:00:45.422826+00:00,Mallplaza Trébol,2
2026-07-16T17:00:45.422826+00:00,Mallplaza Vespucio,3
2026-07-16T17:00:45.422826+00:00,Museo Destino Valparaíso,3
2026-07-16T17:00:45.422826+00:00,Parque Arauco,3
2026-07-16T17:00:45.422826+00:00,Patio Centro,3
2026-07-16T17:00:45.422826+00:00,Portal La Dehesa,3
2026-07-16T17:00:45.422826+00:00,Portal La Reina,3
2026-07-16T17:00:45.422826+00:00,Portal Temuco,3
2026-07-16T17:00:45.422826+00:00,Portal Valdivia,3
2026-07-16T17:00:45.422826+00:00,Portal Ñuñoa,3
2026-07-16T18:00:32.805814+00:00,Alto Las Condes,3
2026-07-16T18:00:32.805814+00:00,Angamos,3
2026-07-16T18:00:32.805814+00:00,Bodega Internet,2
2026-07-16T18:00:32.805814+00:00,Concepción Centro,3
2026-07-16T18:00:32.805814+00:00,El Llano,2
2026-07-16T18:00:32.805814+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T18:00:32.805814+00:00,Huérfanos,3
2026-07-16T18:00:32.805814+00:00,MUT,2
2026-07-16T18:00:32.805814+00:00,MallPlaza Norte,3
2026-07-16T18:00:32.805814+00:00,Mallplaza Antofagasta,3
2026-07-16T18:00:32.805814+00:00,Mallplaza Oeste,3
2026-07-16T18:00:32.805814+00:00,Mallplaza Sur,3
2026-07-16T18:00:32.805814+00:00,Mallplaza Tobalaba,2
2026-07-16T18:00:32.805814+00:00,Mallplaza Trébol,2
2026-07-16T18:00:32.805814+00:00,Mallplaza Vespucio,3
2026-07-16T18:00:32.805814+00:00,Museo Destino Valparaíso,3
2026-07-16T18:00:32.805814+00:00,Parque Arauco,3
2026-07-16T18:00:32.805814+00:00,Patio Centro,3
2026-07-16T18:00:32.805814+00:00,Portal La Dehesa,3
2026-07-16T18:00:32.805814+00:00,Portal La Reina,3
2026-07-16T18:00:32.805814+00:00,Portal Temuco,3
2026-07-16T18:00:32.805814+00:00,Portal Valdivia,3
2026-07-16T18:00:32.805814+00:00,Portal Ñuñoa,3
2026-07-16T18:34:39.189171+00:00,Alto Las Condes,3
2026-07-16T18:34:39.189171+00:00,Angamos,3
2026-07-16T18:34:39.189171+00:00,Bodega Internet,2
2026-07-16T18:34:39.189171+00:00,Concepción Centro,3
2026-07-16T18:34:39.189171+00:00,El Llano,2
2026-07-16T18:34:39.189171+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T18:34:39.189171+00:00,Huérfanos,3
2026-07-16T18:34:39.189171+00:00,MUT,2
2026-07-16T18:34:39.189171+00:00,MallPlaza Norte,3
2026-07-16T18:34:39.189171+00:00,Mallplaza Antofagasta,3
2026-07-16T18:34:39.189171+00:00,Mallplaza Oeste,3
2026-07-16T18:34:39.189171+00:00,Mallplaza Sur,3
2026-07-16T18:34:39.189171+00:00,Mallplaza Tobalaba,2
2026-07-16T18:34:39.189171+00:00,Mallplaza Trébol,2
2026-07-16T18:34:39.189171+00:00,Mallplaza Vespucio,3
2026-07-16T18:34:39.189171+00:00,Museo Destino Valparaíso,3
2026-07-16T18:34:39.189171+00:00,Parque Arauco,3
2026-07-16T18:34:39.189171+00:00,Patio Centro,3
2026-07-16T18:34:39.189171+00:00,Portal La Dehesa,3
2026-07-16T18:34:39.189171+00:00,Portal La Reina,3
2026-07-16T18:34:39.189171+00:00,Portal Temuco,3
2026-07-16T18:34:39.189171+00:00,Portal Valdivia,3
2026-07-16T18:34:39.189171+00:00,Portal Ñuñoa,3
2026-07-16T19:00:38.279291+00:00,Alto Las Condes,3
2026-07-16T19:00:38.279291+00:00,Angamos,3
2026-07-16T19:00:38.279291+00:00,Bodega Internet,2
2026-07-16T19:00:38.279291+00:00,Concepción Centro,3
2026-07-16T19:00:38.279291+00:00,El Llano,2
2026-07-16T19:00:38.279291+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T19:00:38.279291+00:00,Huérfanos,3
2026-07-16T19:00:38.279291+00:00,MUT,2
2026-07-16T19:00:38.279291+00:00,MallPlaza Norte,3
2026-07-16T19:00:38.279291+00:00,Mallplaza Antofagasta,3
2026-07-16T19:00:38.279291+00:00,Mallplaza Oeste,3
2026-07-16T19:00:38.279291+00:00,Mallplaza Sur,3
2026-07-16T19:00:38.279291+00:00,Mallplaza Tobalaba,2
2026-07-16T19:00:38.279291+00:00,Mallplaza Trébol,2
2026-07-16T19:00:38.279291+00:00,Mallplaza Vespucio,3
2026-07-16T19:00:38.279291+00:00,Museo Destino Valparaíso,3
2026-07-16T19:00:38.279291+00:00,Parque Arauco,3
2026-07-16T19:00:38.279291+00:00,Patio Centro,3
2026-07-16T19:00:38.279291+00:00,Portal La Dehesa,3
2026-07-16T19:00:38.279291+00:00,Portal La Reina,3
2026-07-16T19:00:38.279291+00:00,Portal Temuco,3
2026-07-16T19:00:38.279291+00:00,Portal Valdivia,3
2026-07-16T19:00:38.279291+00:00,Portal Ñuñoa,3
2026-07-16T20:00:37.085209+00:00,Alto Las Condes,3
2026-07-16T20:00:37.085209+00:00,Angamos,3
2026-07-16T20:00:37.085209+00:00,Bodega Internet,2
2026-07-16T20:00:37.085209+00:00,Concepción Centro,3
2026-07-16T20:00:37.085209+00:00,El Llano,2
2026-07-16T20:00:37.085209+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T20:00:37.085209+00:00,Huérfanos,3
2026-07-16T20:00:37.085209+00:00,MUT,2
2026-07-16T20:00:37.085209+00:00,MallPlaza Norte,3
2026-07-16T20:00:37.085209+00:00,Mallplaza Antofagasta,3
2026-07-16T20:00:37.085209+00:00,Mallplaza Oeste,3
2026-07-16T20:00:37.085209+00:00,Mallplaza Sur,3
2026-07-16T20:00:37.085209+00:00,Mallplaza Tobalaba,2
2026-07-16T20:00:37.085209+00:00,Mallplaza Trébol,2
2026-07-16T20:00:37.085209+00:00,Mallplaza Vespucio,3
2026-07-16T20:00:37.085209+00:00,Museo Destino Valparaíso,3
2026-07-16T20:00:37.085209+00:00,Parque Arauco,3
2026-07-16T20:00:37.085209+00:00,Patio Centro,3
2026-07-16T20:00:37.085209+00:00,Portal La Dehesa,3
2026-07-16T20:00:37.085209+00:00,Portal La Reina,3
2026-07-16T20:00:37.085209+00:00,Portal Temuco,3
2026-07-16T20:00:37.085209+00:00,Portal Valdivia,3
2026-07-16T20:00:37.085209+00:00,Portal Ñuñoa,3
2026-07-16T20:13:50.037519+00:00,Alto Las Condes,3
2026-07-16T20:13:50.037519+00:00,Angamos,3
2026-07-16T20:13:50.037519+00:00,Bodega Internet,2
2026-07-16T20:13:50.037519+00:00,Concepción Centro,3
2026-07-16T20:13:50.037519+00:00,El Llano,2
2026-07-16T20:13:50.037519+00:00,Espacio Urbano Viña del Mar,3
2026-07-16T20:13:50.037519+00:00,Huérfanos,3
2026-07-16T20:13:50.037519+00:00,MUT,2
2026-07-16T20:13:50.037519+00:00,MallPlaza Norte,3
2026-07-16T20:13:50.037519+00:00,Mallplaza Antofagasta,3
2026-07-16T20:13:50.037519+00:00,Mallplaza Oeste,3
2026-07-16T20:13:50.037519+00:00,Mallplaza Sur,3
2026-07-16T20:13:50.037519+00:00,Mallplaza Tobalaba,2
2026-07-16T20:13:50.037519+00:00,Mallplaza Trébol,2
2026-07-16T20:13:50.037519+00:00,Mallplaza Vespucio,3
2026-07-16T20:13:50.037519+00:00,Museo Destino Valparaíso,3
2026-07-16T20:13:50.037519+00:00,Parque Arauco,3
2026-07-16T20:13:50.037519+00:00,Patio Centro,3
2026-07-16T20:13:50.037519+00:00,Portal La Dehesa,3
2026-07-16T20:13:50.037519+00:00,Portal La Reina,3
2026-07-16T20:13:50.037519+00:00,Portal Temuco,3
2026-07-16T20:13:50.037519+00:00,Portal Valdivia,3
2026-07-16T20:13:50.037519+00:00,Portal Ñuñoa,3
2026-07-16T21:00:37.713906+00:00,Alto Las Condes,3
2026-07-16T21:00:37.713906+00:00,Angamos,3
2026-07-16T21:00:37.713906+00:00,Bodega Internet,2
2026-07-16T21:00:37.713906+00:00,Concepción Centro,3
2026-07-16T21:00:37.713906+00:00,El Llano,2
2026-07-16T21:00:37.713906+00:00,Espacio Urbano Viña del Mar,3
